                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                      50                                      699                  1.2000000000000000E+000                  2.0000000000000000E-002                  4.5497190750010669E-001                  7.5836984583351114E-002                  4.6148877735899832E+003                  2.1863850378933751E+000                  2.3130988669264987E+000                 -4.4956260243252322E+000                  6.9999999999999940E-001                  2.9797635252017079E-005                  2.7997020236474879E-001                  3.4468833607861371E-003                  1.0103427409336064E-003                  9.3805276451495393E-003                  2.0850244238750362E-003                  1.2000000000000000E+000                  0.0000000000000000E+000                  8.3999999999999986E-001                  3.5757162301449803E-005                  3.3596424283769871E-001                  4.1362600329433695E-003                  1.2124112891203278E-003                  1.1256633174179444E-002                  2.5020293086500437E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2140877322675220E+004                  6.7053670772503912E+006                  5.4885117634916840E+009                  6.4869432130442080E-006                  6.4869432130442071E-006                  0.0000000000000000E+000                  2.5956397742687205E-007                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4357821468125368E+007                               "r24.08.1"                               "gfortran"                                 "13.3.0"                   "aarch64-macos-25.3.1"                                 "CRMATH"                               "20250429"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.2000000000000000E+000                  3.6419419586745877E-001                  3.6641991803401859E+000                 -6.9596779498059922E+000                  4.5077517857689795E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.6100038764115821E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.1999999999988000E+000                  3.6419401552780617E-001                  3.6642847907146709E+000                 -6.9590803056587394E+000                  4.5084356173980327E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.6122216771051280E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.1999999999973001E+000                  3.6419379041292660E-001                  3.6643800075771780E+000                 -6.9584176130604298E+000                  4.5091941711698871E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.6146844390884027E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.1999999999958000E+000                  3.6419356564093874E-001                  3.6645229644417205E+000                 -6.9574261867894824E+000                  4.5103295257275899E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.6183758997971790E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.1999999999927999E+000                  3.6419311712098923E-001                  3.6648094178774491E+000                 -6.9554527492626255E+000                  4.5125913784689837E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.6257489065258175E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.1999999999868001E+000                  3.6419222414386038E-001                  3.6654802331796117E+000                 -6.9508958964862915E+000                  4.5178237124187470E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.6429024787763724E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.1999999999717998E+000                  3.6419001497891051E-001                  3.6664478781109673E+000                 -6.9445032548518117E+000                  4.5251909367039005E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.6672721266007086E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.1999999999568001E+000                  3.6418783806085364E-001                  3.6679117017250453E+000                 -6.9351559954057844E+000                  4.5360128305754888E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7035574860457536E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.1999999999268001E+000                  3.6418357683576258E-001                  3.6708883044939906E+000                 -6.9172878490685745E+000                  4.5568805487677855E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.7751328061948644E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
